ID	name	label	UP/DOWN	statistic	p.value	FDRp.value	type
N-hsa04066-55	HIF-1 signaling pathway: ANGPT1	ANGPT1	DOWN	-7.2177956310633	8.60076704152478e-12	2.51175007155809e-11	gene
N-hsa04066-56	HIF-1 signaling pathway: TEK	TEK	DOWN	-10.9876065552864	1.1968624917516e-22	7.20925383594661e-22	gene
N-hsa04066-59	HIF-1 signaling pathway: NOS2	NOS2	UP	1.19291342597086	0.234195944823867	0.261102842772692	gene
N-hsa04066-60	HIF-1 signaling pathway: NOS3	NOS3	DOWN	-3.6539554484847	0.000323317466639634	0.00051814882429998	gene
N-hsa04066-61	HIF-1 signaling pathway: HMOX1	HMOX1	UP	6.27018642880483	1.9002661672202e-09	4.76574689556813e-09	gene
N-hsa04066-11	HIF-1 signaling pathway: SLC2A1	SLC2A1	UP	13.0584913768723	3.41033722328343e-29	3.25301826159017e-28	gene
N-hsa04066-30	HIF-1 signaling pathway: PDK1	PDK1	UP	0.577187727888386	0.564406365834992	0.58747838281676	gene
N-hsa04066-42	HIF-1 signaling pathway: HK1	HK1	UP	6.55634278183034	3.9132460001298e-10	1.00180398225176e-09	gene
N-hsa04066-43	HIF-1 signaling pathway: PFKL	PFKL	UP	5.18720923504985	4.85953009243543e-07	1.00890917889444e-06	gene
N-hsa04066-44	HIF-1 signaling pathway: GAPDH	GAPDH	UP	12.1455650879316	2.78236839006336e-26	2.12980795274167e-25	gene
N-hsa04066-45	HIF-1 signaling pathway: ALDOA	ALDOA	UP	8.80245311058693	4.11887935368371e-16	1.55995910125378e-15	gene
N-hsa04066-47	HIF-1 signaling pathway: PGK1	PGK1	UP	12.3264905681472	7.41272233402519e-27	5.98652621523764e-26	gene
N-hsa04066-88	HIF-1 signaling pathway: BCL2	BCL2	DOWN	-4.34792297779811	2.10656258381912e-05	3.7279260888838e-05	gene
N-hsa04066-89	HIF-1 signaling pathway: CDKN1A	CDKN1A	DOWN	-0.0262144383407692	0.979110205342077	0.980701736885221	gene
N-hsa04066-46	HIF-1 signaling pathway: ENO1	ENO1	UP	4.91447182097712	1.74494923979654e-06	3.39513015965465e-06	gene
N-hsa04066-26	HIF-1 signaling pathway: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04066-63	HIF-1 signaling pathway: TIMP1*	TIMP1*	UP	10.1407133213371	4.70306207510414e-20	2.41301153262212e-19	gene
N-hsa04066-53	HIF-1 signaling pathway: EGF*	EGF*	DOWN	-4.34861167409032	2.1004861726067e-05	3.7279260888838e-05	gene
N-hsa04066-54	HIF-1 signaling pathway: SERPINE1	SERPINE1	UP	8.66676293597556	1.00278819385717e-15	3.6956823268827e-15	gene
N-hsa04066-57	HIF-1 signaling pathway: TIMP1	TIMP1	UP	10.1407133213371	4.70306207510414e-20	2.41301153262212e-19	gene
N-hsa04066-58	HIF-1 signaling pathway: EDN1	EDN1	DOWN	-10.0339234498452	9.87883215239688e-20	4.88550270650638e-19	gene
N-hsa04066-62	HIF-1 signaling pathway: NPPA	NPPA	DOWN	-6.46421706296336	6.54051659615932e-10	1.66539930849313e-09	gene
N-hsa04066-48	HIF-1 signaling pathway: PFKFB3	PFKFB3	DOWN	-9.45358800443731	5.30066359236522e-18	2.3066870802369e-17	gene
N-hsa04066-29	HIF-1 signaling pathway: LDHA	LDHA	UP	8.3990140964245	5.69425666380264e-15	1.95694420314288e-14	gene
N-hsa04068-1	FoxO signaling pathway: CHUK	CHUK	UP	2.95117872924617	0.00351061269601792	0.00486887135558461	gene
N-hsa04068-2	FoxO signaling pathway: MAPK8	MAPK8	UP	6.56134494779282	3.80511483406032e-10	9.74526916354103e-10	gene
N-hsa04068-3	FoxO signaling pathway: MAPK1	MAPK1	UP	3.14146432477941	0.00191358266081712	0.00270882066527799	gene
N-hsa04068-4	FoxO signaling pathway: PRKAG2	PRKAG2	UP	1.70444468713068	0.0897183022451475	0.108019573746502	gene
N-hsa04068-5	FoxO signaling pathway: INS	INS	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
N-hsa04068-8	FoxO signaling pathway: SOS1	SOS1	DOWN	-4.99628030433483	1.19547350595086e-06	2.39639158870176e-06	gene
N-hsa04068-9	FoxO signaling pathway: HRAS	HRAS	UP	14.4020905182852	1.62000157750169e-33	2.26359404094454e-32	gene
N-hsa04068-10	FoxO signaling pathway: MAP2K1	MAP2K1	UP	4.10325523959549	5.75014154459539e-05	9.84506034948507e-05	gene
N-hsa04068-11	FoxO signaling pathway: INSR	INSR	UP	0.710756768486474	0.477992311770295	0.502797648536797	gene
N-hsa04068-12	FoxO signaling pathway: ARAF	ARAF	UP	5.30113141639445	2.80752372810097e-07	5.88634270587213e-07	gene
N-hsa04068-15	FoxO signaling pathway: AKT3	AKT3	UP	3.3789385064532	0.000861481138761901	0.00130236672645997	gene
N-hsa04068-16	FoxO signaling pathway: PIK3R5	PIK3R5	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04068-17	FoxO signaling pathway: PDPK1	PDPK1	UP	4.94972286021038	1.48338468489421e-06	2.94668485761384e-06	gene
N-hsa04068-18	FoxO signaling pathway: IRS1	IRS1	DOWN	-10.7031968083512	9.04306949561464e-22	5.20293130083823e-21	gene
N-hsa04068-19	FoxO signaling pathway: Phosphatidylinositol-3,4,5-trisphosphate	Phosphatidylinositol-3,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04068-24	FoxO signaling pathway: EGFR	EGFR	DOWN	-18.1117783067746	2.1310420306202e-45	7.95847332889798e-44	gene
N-hsa04068-25	FoxO signaling pathway: GRB2	GRB2	UP	11.9606892984316	1.07100501478858e-25	7.54232331557394e-25	gene
N-hsa04068-26	FoxO signaling pathway: STK4	STK4	UP	10.21180560666	2.86520149202411e-20	1.5013071083208e-19	gene
N-hsa04068-27	FoxO signaling pathway: EGF	EGF	DOWN	-4.34861167409032	2.1004861726067e-05	3.7279260888838e-05	gene
N-hsa04068-29	FoxO signaling pathway: PTEN	PTEN	DOWN	-4.90861635647008	1.79251364193607e-06	3.46796516848039e-06	gene
N-hsa04068-34	FoxO signaling pathway: IGF1	IGF1	DOWN	-12.2102669890331	1.73443293174087e-26	1.35801470462354e-25	gene
N-hsa04068-35	FoxO signaling pathway: IGF1R	IGF1R	UP	3.01767682641213	0.00284925508058921	0.00397399497659364	gene
N-hsa04068-36	FoxO signaling pathway: FOXO6*	FOXO6*	DOWN	-8.40844615226315	5.35871335490967e-15	1.84265578643713e-14	gene
N-hsa04068-38	FoxO signaling pathway: CDK2	CDK2	UP	11.4611536892085	4.00129655642467e-24	2.61463302022151e-23	gene
N-hsa04068-65	FoxO signaling pathway: CSNK1E	CSNK1E	DOWN	-0.738484160066443	0.461012087749102	0.486847726599823	gene
N-hsa04068-70	FoxO signaling pathway: C8orf44-SGK3	C8orf44-SGK3	DOWN	-9.49768635314625	3.92905020544972e-18	1.71343293460589e-17	gene
N-hsa04068-71	FoxO signaling pathway: TGFBR1	TGFBR1	DOWN	-15.764513617374	6.57541532151082e-38	1.29449550195366e-36	gene
N-hsa04068-73	FoxO signaling pathway: SMAD4	SMAD4	DOWN	-9.14288484365289	4.3008491446121e-17	1.69774711269057e-16	gene
N-hsa04068-78	FoxO signaling pathway: STAT3	STAT3	UP	2.14736404082155	0.0328644503779825	0.0416089466260793	gene
N-hsa04068-79	FoxO signaling pathway: IL6	IL6	DOWN	-9.32788644864347	1.24073363666215e-17	5.24735804331654e-17	gene
N-hsa04068-80	FoxO signaling pathway: IL10	IL10	UP	1.28944963935946	0.1986039238378	0.224731878981968	gene
N-hsa04068-83	FoxO signaling pathway: NLK	NLK	UP	10.1656100640862	3.95426802992873e-20	2.03221014181992e-19	gene
N-hsa04068-84	FoxO signaling pathway: MAPK14	MAPK14	UP	9.30715435889962	1.4269286786967e-17	5.88142777132381e-17	gene
N-hsa04068-85	FoxO signaling pathway: SETD7	SETD7	DOWN	-5.22836720215168	3.98968531316394e-07	8.32806263540522e-07	gene
N-hsa04068-86	FoxO signaling pathway: PRMT1	PRMT1	UP	6.98004001867153	3.4796660862151e-11	9.67149410160463e-11	gene
N-hsa04068-93	FoxO signaling pathway: STK11	STK11	UP	2.10152310387408	0.0367399306363912	0.0462400842690854	gene
N-hsa04068-94	FoxO signaling pathway: ADP	ADP	UP	-8	1	1	compound
N-hsa04068-95	FoxO signaling pathway: AMP	AMP	UP	-8	1	1	compound
N-hsa04068-97	FoxO signaling pathway: L-Glutamate	L-Glutamate	UP	-8	1	1	compound
N-hsa04068-99	FoxO signaling pathway: TGFB1	TGFB1	UP	11.2752098813388	1.52609184298632e-23	9.59569177192013e-23	gene
N-hsa04068-62 63	FoxO signaling pathway: GRM1 HOMER3	GRM1 HOMER3	UP	0.956628669280689	0.33981104929004	0.370211401295125	gene
N-hsa04068-62 64	FoxO signaling pathway: GRM1 AGAP2	GRM1 AGAP2	UP	0.956628669280689	0.33981104929004	0.370211401295125	gene
N-hsa04068-7	FoxO signaling pathway: FOXO6	FOXO6	DOWN	-8.40844615226315	5.35871335490967e-15	1.84265578643713e-14	gene
N-hsa04068-39	FoxO signaling pathway: CCNB3	CCNB3	UP	22.6682702708954	2.52225662601227e-59	9.14243842911036e-57	gene
N-hsa04068-40	FoxO signaling pathway: CCND1	CCND1	UP	5.07442252238152	8.29503785447003e-07	1.69757632876932e-06	gene
N-hsa04068-96	FoxO signaling pathway: CCNG2	CCNG2	UP	1.9119087314489	0.0571949059342901	0.0708127406805497	gene
N-hsa04068-41	FoxO signaling pathway: CDKN2B	CDKN2B	DOWN	-0.761753943636332	0.447027601847621	0.472403375507638	gene
N-hsa04068-42	FoxO signaling pathway: CDKN2D	CDKN2D	UP	9.88019487526127	2.86145799449448e-19	1.3721637480214e-18	gene
N-hsa04068-43	FoxO signaling pathway: CDKN1A	CDKN1A	DOWN	-1.17620626161778	0.240791263977105	0.267198949869786	gene
N-hsa04068-44	FoxO signaling pathway: CDKN1B	CDKN1B	UP	1.03989896796412	0.299535193138564	0.328598159181027	gene
N-hsa04068-45	FoxO signaling pathway: RBL2	RBL2	DOWN	-5.83337700336532	1.93812372396346e-08	4.51691315698291e-08	gene
N-hsa04068-46	FoxO signaling pathway: PLK4	PLK4	UP	0.307082490774164	0.759072802214341	0.776848797084333	gene
N-hsa04068-47	FoxO signaling pathway: GADD45G	GADD45G	DOWN	-0.388591743176262	0.697956233810504	0.719078132877499	gene
N-hsa04068-48	FoxO signaling pathway: FASLG	FASLG	UP	1.64658644308863	0.101079354832333	0.120777774767662	gene
N-hsa04068-49	FoxO signaling pathway: BCL2L11	BCL2L11	UP	7.02430472726077	2.68806626334645e-11	7.7077079175155e-11	gene
N-hsa04068-51	FoxO signaling pathway: BCL6	BCL6	DOWN	-13.2747328721568	6.90514960269034e-30	7.10342768810983e-29	gene
N-hsa04068-66	FoxO signaling pathway: BNIP3	BNIP3	DOWN	-0.211227115525129	0.832906760399832	0.845670037499385	gene
N-hsa04068-68	FoxO signaling pathway: ATG12	ATG12	UP	3.65962786613608	0.000316650512598546	0.000509318835456079	gene
N-hsa04068-67	FoxO signaling pathway: GABARAP	GABARAP	DOWN	-8.56640356768588	1.92853386763942e-15	7.00685477145877e-15	gene
N-hsa04068-52	FoxO signaling pathway: CAT	CAT	DOWN	-13.8639624973188	8.793133641933e-32	1.02619866480286e-30	gene
N-hsa04068-54	FoxO signaling pathway: GADD45G*	GADD45G*	DOWN	-0.388591743176262	0.697956233810504	0.719078132877499	gene
N-hsa04068-55	FoxO signaling pathway: ATM	ATM	DOWN	-4.62523055880633	6.40317247393813e-06	1.19746126811553e-05	gene
N-hsa04068-13	FoxO signaling pathway: PCK1	PCK1	DOWN	-2.35278211556547	0.0195210698014221	0.0252019342376625	gene
N-hsa04068-14	FoxO signaling pathway: G6PC	G6PC	UP	5.07275572580765	8.36031393202646e-07	1.70696668154894e-06	gene
N-hsa04068-56	FoxO signaling pathway: BCL6*	BCL6*	DOWN	-13.2747328721568	6.90514960269034e-30	7.10342768810983e-29	gene
N-hsa04068-58	FoxO signaling pathway: KLF2	KLF2	DOWN	-10.2255998182468	2.60217008742563e-20	1.36930589912184e-19	gene
N-hsa04068-59	FoxO signaling pathway: S1PR1	S1PR1	DOWN	-13.4210009057814	2.34081382204621e-30	2.49735693390155e-29	gene
N-hsa04068-60	FoxO signaling pathway: RAG1	RAG1	DOWN	-7.46105127069551	2.00157553192456e-12	6.07871287714103e-12	gene
N-hsa04068-88	FoxO signaling pathway: FBXO32	FBXO32	DOWN	-7.69383715360938	4.83612147540267e-13	1.50354089462317e-12	gene
N-hsa04068-72	FoxO signaling pathway: SMAD2	SMAD2	DOWN	-2.01171549740457	0.0454769452468477	0.0568415692923074	gene
N-hsa04068-50	FoxO signaling pathway: TNFSF10	TNFSF10	DOWN	-0.191618277987603	0.848219022676433	0.860366356828343	gene
N-hsa04068-53	FoxO signaling pathway: SOD2	SOD2	DOWN	-8.84308927750966	3.15152868144183e-16	1.19579555018747e-15	gene
N-hsa04068-57	FoxO signaling pathway: IL7R	IL7R	DOWN	-1.05553041338844	0.292347519728491	0.321686681529814	gene
N-hsa04071-2	Sphingolipid signaling pathway: MAP2K1	MAP2K1	UP	4.10325523959549	5.75014154459539e-05	9.84506034948507e-05	gene
N-hsa04071-3	Sphingolipid signaling pathway: RAF1	RAF1	UP	1.70545484518037	0.0895295428125948	0.108019573746502	gene
N-hsa04071-4	Sphingolipid signaling pathway: AKT3	AKT3	UP	3.3789385064532	0.000861481138761901	0.00130236672645997	gene
N-hsa04071-5	Sphingolipid signaling pathway: PIK3R5	PIK3R5	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04071-6	Sphingolipid signaling pathway: PDPK1	PDPK1	UP	4.94972286021038	1.48338468489421e-06	2.94668485761384e-06	gene
N-hsa04071-7	Sphingolipid signaling pathway: Phosphatidylinositol-3,4,5-trisphosphate	Phosphatidylinositol-3,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04071-12	Sphingolipid signaling pathway: S1PR1	S1PR1	DOWN	-14.1997961079221	7.27553923888084e-33	9.68290988984529e-32	gene
N-hsa04071-13	Sphingolipid signaling pathway: S1PR2	S1PR2	DOWN	-4.62125860946167	6.51585670666055e-06	1.21631957062836e-05	gene
N-hsa04071-14	Sphingolipid signaling pathway: S1PR3	S1PR3	UP	4.56654101420273	8.2765279412656e-06	1.53764919272221e-05	gene
N-hsa04071-15	Sphingolipid signaling pathway: S1PR4	S1PR4	DOWN	-0.87949455739188	0.380098588368982	0.410618425934374	gene
N-hsa04071-16	Sphingolipid signaling pathway: S1PR5	S1PR5	UP	0.766650349325493	0.444116243631689	0.470861027745779	gene
N-hsa04071-17	Sphingolipid signaling pathway: GNAI1	GNAI1	UP	1.60881162996373	0.109100190312119	0.128739060264894	gene
N-hsa04071-18	Sphingolipid signaling pathway: GNAQ	GNAQ	DOWN	-4.56417317306432	8.36223664617039e-06	1.53764919272221e-05	gene
N-hsa04071-19	Sphingolipid signaling pathway: GNA13	GNA13	UP	6.83692756673058	7.9622769219683e-11	2.14720133011679e-10	gene
N-hsa04071-20	Sphingolipid signaling pathway: HRAS	HRAS	UP	14.4020905182852	1.62000157750169e-33	2.26359404094454e-32	gene
N-hsa04071-21	Sphingolipid signaling pathway: PLCB1	PLCB1	UP	4.94535329863599	1.51361789310959e-06	2.96280605379329e-06	gene
N-hsa04071-22	Sphingolipid signaling pathway: RHOA	RHOA	UP	3.71985869744364	0.000253412642658148	0.00041092860633145	gene
N-hsa04071-23	Sphingolipid signaling pathway: ROCK1	ROCK1	DOWN	-4.43388932467875	1.46493782252647e-05	2.63406678214418e-05	gene
N-hsa04071-30	Sphingolipid signaling pathway: N-Acylsphingosine	N-Acylsphingosine	UP	-8	1	1	compound
N-hsa04071-33	Sphingolipid signaling pathway: Sphingosine 1-phosphate	Sphingosine 1-phosphate	UP	-8	1	1	compound
N-hsa04071-35	Sphingolipid signaling pathway: TNF	TNF	DOWN	-0.769476777062522	0.442440648700291	0.469165251641919	gene
N-hsa04071-39	Sphingolipid signaling pathway: NSMAF	NSMAF	DOWN	-0.714956603960526	0.475398412223816	0.501529852433038	gene
N-hsa04071-44	Sphingolipid signaling pathway: CTSD	CTSD	UP	10.0492139479549	8.8843757207223e-20	4.46902230131353e-19	gene
N-hsa04071-45	Sphingolipid signaling pathway: MAP3K5	MAP3K5	DOWN	-9.24164314325376	2.21776860359338e-17	9.05025836777641e-17	gene
N-hsa04071-46	Sphingolipid signaling pathway: PRKCZ	PRKCZ	UP	7.8356253907656	2.01244419550322e-13	6.40200368233911e-13	gene
N-hsa04071-47	Sphingolipid signaling pathway: PPP2R3B	PPP2R3B	UP	4.64846957309211	5.78056945847033e-06	1.08234181109372e-05	gene
N-hsa04071-51	Sphingolipid signaling pathway: Peroxynitrite	Peroxynitrite	UP	-8	1	1	compound
N-hsa04071-54	Sphingolipid signaling pathway: MAPK8	MAPK8	UP	6.56134494779282	3.80511483406032e-10	9.74526916354103e-10	gene
N-hsa04071-55	Sphingolipid signaling pathway: BID	BID	UP	4.56411117564696	8.36449220059209e-06	1.53764919272221e-05	gene
N-hsa04071-56	Sphingolipid signaling pathway: MAPK14	MAPK14	UP	9.30715435889962	1.4269286786967e-17	5.88142777132381e-17	gene
N-hsa04071-58	Sphingolipid signaling pathway: AKT3*	AKT3*	UP	3.3789385064532	0.000861481138761901	0.00130236672645997	gene
N-hsa04071-64	Sphingolipid signaling pathway: NOS3	NOS3	DOWN	-3.6539554484847	0.000323317466639634	0.00051814882429998	gene
N-hsa04071-67	Sphingolipid signaling pathway: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04071-70	Sphingolipid signaling pathway: TNFRSF1A	TNFRSF1A	DOWN	-1.39062197745969	0.165753581906838	0.191125294107398	gene
N-hsa04071-71	Sphingolipid signaling pathway: ADORA1	ADORA1	DOWN	-4.16216511340465	4.53350185072632e-05	7.92045319086351e-05	gene
N-hsa04071-73	Sphingolipid signaling pathway: PIK3R5*	PIK3R5*	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04071-74	Sphingolipid signaling pathway: PLD1	PLD1	DOWN	-9.44502863415397	5.61750229223675e-18	2.43083210145807e-17	gene
N-hsa04071-75	Sphingolipid signaling pathway: Phosphatidylinositol-3,4,5-trisphosphate*	Phosphatidylinositol-3,4,5-trisphosphate*	UP	-8	1	1	compound
N-hsa04071-77	Sphingolipid signaling pathway: GAB2	GAB2	DOWN	-5.49346818257235	1.09079370387509e-07	2.38350028485045e-07	gene
N-hsa04071-79	Sphingolipid signaling pathway: TRADD	TRADD	UP	0.780448722915023	0.435970741181427	0.46526700851402	gene
N-hsa04071-80	Sphingolipid signaling pathway: TRAF2	TRAF2	UP	12.1981017069171	1.89567939818686e-26	1.46380657288565e-25	gene
N-hsa04071-81	Sphingolipid signaling pathway: GNAI1*	GNAI1*	UP	1.60881162996373	0.109100190312119	0.128739060264894	gene
N-hsa04071-82	Sphingolipid signaling pathway: PLCB1*	PLCB1*	UP	4.94535329863599	1.51361789310959e-06	2.96280605379329e-06	gene
N-hsa04071-83	Sphingolipid signaling pathway: PRKCE	PRKCE	DOWN	-5.5915078688554	6.67601496898931e-08	1.47552382492511e-07	gene
N-hsa04071-84	Sphingolipid signaling pathway: Adenosine	Adenosine	UP	-8	1	1	compound
N-hsa04071-85	Sphingolipid signaling pathway: Bradykinin	Bradykinin	UP	-8	1	1	compound
N-hsa04071-90	Sphingolipid signaling pathway: MAPK1*	MAPK1*	UP	3.14146432477941	0.00191358266081712	0.00270882066527799	gene
N-hsa04071-72 76	Sphingolipid signaling pathway: FCER1A FYN	FCER1A FYN	UP	2.77941875778957	0.00591977081559794	0.00808995958432347	gene
N-hsa04071-40	Sphingolipid signaling pathway: SMPD2	SMPD2	UP	9.98628322982587	1.37440098609121e-19	6.76442402259909e-19	gene
N-hsa04071-42	Sphingolipid signaling pathway: SPHK2	SPHK2	UP	3.66460803240732	0.000310904208062121	0.000500206718036237	gene
N-hsa04071-1	Sphingolipid signaling pathway: MAPK1	MAPK1	UP	3.14146432477941	0.00191358266081712	0.00270882066527799	gene
N-hsa04071-69	Sphingolipid signaling pathway: RAC1	RAC1	UP	9.9213279158264	2.15403321145133e-19	1.03615555417355e-18	gene
N-hsa04071-24	Sphingolipid signaling pathway: PTEN	PTEN	DOWN	-4.90861635647008	1.79251364193607e-06	3.46796516848039e-06	gene
N-hsa04071-68	Sphingolipid signaling pathway: NFKB1	NFKB1	UP	5.75036107488485	2.97508202545217e-08	6.69311991268209e-08	gene
N-hsa04071-59 60	Sphingolipid signaling pathway: TP53 BCL2	TP53 BCL2	DOWN	-3.51570070062079	0.000533106587961084	0.000839724640852812	gene
N-hsa04071-57	Sphingolipid signaling pathway: BAX	BAX	UP	12.853415622785	1.54673685416407e-28	1.40161654343515e-27	gene
N-hsa04071-65	Sphingolipid signaling pathway: BAX*	BAX*	UP	12.853415622785	1.54673685416407e-28	1.40161654343515e-27	gene
N-hsa04071-11	Sphingolipid signaling pathway: PRKCA	PRKCA	DOWN	-8.5400504746749	2.28848778375205e-15	8.1137294151209e-15	gene
N-hsa04071-66	Sphingolipid signaling pathway: D-myo-Inositol 1,4,5-trisphosphate	D-myo-Inositol 1,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04071-48	Sphingolipid signaling pathway: SMPD1	SMPD1	UP	2.75888740589026	0.00629115554896943	0.00857657090547558	gene
N-hsa04071-89	Sphingolipid signaling pathway: Nitric oxide	Nitric oxide	UP	-8	1	1	compound
N-hsa04072-4	Phospholipase D signaling pathway: MAP2K1	MAP2K1	UP	4.10325523959549	5.75014154459539e-05	9.84506034948507e-05	gene
N-hsa04072-5	Phospholipase D signaling pathway: RAF1	RAF1	UP	1.70545484518037	0.0895295428125948	0.108019573746502	gene
N-hsa04072-6	Phospholipase D signaling pathway: RRAS2	RRAS2	DOWN	-4.0693945593713	6.58435280659127e-05	0.000112048555631636	gene
N-hsa04072-8	Phospholipase D signaling pathway: GRB2	GRB2	UP	11.9606892984316	1.07100501478858e-25	7.54232331557394e-25	gene
N-hsa04072-9	Phospholipase D signaling pathway: SOS1	SOS1	DOWN	-4.99628030433483	1.19547350595086e-06	2.39639158870176e-06	gene
N-hsa04072-10	Phospholipase D signaling pathway: Phosphatidylinositol-3,4,5-trisphosphate	Phosphatidylinositol-3,4,5-trisphosphate	UP	-8	1	1	compound
N-hsa04072-11	Phospholipase D signaling pathway: AKT3	AKT3	UP	3.3789385064532	0.000861481138761901	0.00130236672645997	gene
N-hsa04072-12	Phospholipase D signaling pathway: PIK3R5	PIK3R5	UP	1.28646780031234	0.199640101516925	0.224731878981968	gene
N-hsa04072-13	Phospholipase D signaling pathway: SHC2	SHC2	UP	2.12665401219972	0.0345693790256906	0.0435438498684189	gene
N-hsa04072-14	Phospholipase D signaling pathway: KITLG	KITLG	UP	3.49723368481202	0.000569288255638801	0.000893746300954469	gene
N-hsa04072-15	Phospholipase D signaling pathway: EGFR	EGFR	DOWN	-8.69698907340318	8.22938730633036e-16	3.05294910184273e-15	gene
N-hsa04072-16	Phospholipase D signaling pathway: GAB1	GAB1	DOWN	-3.54459513316562	0.000480794986820411	0.000758295036802502	gene
N-hsa04072-17	Phospholipase D signaling pathway: PTPN11	PTPN11	DOWN	-3.0562124900789	0.00252050313822359	0.00353789073752478	gene
N-hsa04072-18	Phospholipase D signaling pathway: RALGDS	RALGDS	DOWN	-8.29920085227991	1.08062357725056e-14	3.6647234358932e-14	gene
N-hsa04072-19	Phospholipase D signaling pathway: RALA	RALA	UP	8.88814386163171	2.34067877489497e-16	8.95854820552969e-16	gene
N-hsa04072-21	Phospholipase D signaling pathway: RHOA	RHOA	UP	3.71985869744364	0.000253412642658148	0.00041092860633145	gene
N-hsa04072-24	Phospholipase D signaling pathway: LPAR6	LPAR6	DOWN	-5.3694167641499	2.01251582225634e-07	4.30893762916734e-07	gene
N-hsa04072-25	Phospholipase D signaling pathway: PLCG1	PLCG1	DOWN	-2.50376821702103	0.0130184385864908	0.0170534903422526	gene
N-hsa04072-26	Phospholipase D signaling pathway: Diacylglycerol	Diacylglycerol	UP	-8	1	1	compound
N-hsa04072-29	Phospholipase D signaling pathway: 3,5-Cyclic AMP	3,5-Cyclic AMP	UP	-8	1	1	compound
N-hsa04072-30	Phospholipase D signaling pathway: RAPGEF3	RAPGEF3	DOWN	-14.0073818472958	3.03450945837922e-32	3.71004906399459e-31	gene
N-hsa04072-31	Phospholipase D signaling pathway: PRKCA	PRKCA	DOWN	-12.850104825153	1.58491722656405e-28	1.41745427432332e-27	gene
N-hsa04072-32	Phospholipase D signaling pathway: PLD1	PLD1	DOWN	-9.44502863415397	5.61750229223675e-18	2.43083210145807e-17	gene
N-hsa04072-33	Phospholipase D signaling pathway: PLCB1	PLCB1	UP	4.94535329863599	1.51361789310959e-06	2.96280605379329e-06	gene
N-hsa04072-34	Phospholipase D signaling pathway: TSC1	TSC1	DOWN	-0.341537680844037	0.733026796305666	0.752191693394757	gene
N-hsa04072-35	Phospholipase D signaling pathway: RHEB	RHEB	UP	6.83799277808255	7.91367374858137e-11	2.13783681011655e-10	gene
N-hsa04072-37	Phospholipase D signaling pathway: RHOA*	RHOA*	UP	3.71985869744364	0.000253412642658148	0.00041092860633145	gene
N-hsa04072-38	Phospholipase D signaling pathway: Phosphatidate	Phosphatidate	UP	-8	1	1	compound
N-hsa04072-39	Phospholipase D signaling pathway: PIP5K1C	PIP5K1C	UP	15.5587364886701	3.02177998044901e-37	5.69425328425896e-36	gene
N-hsa04072-40	Phospholipase D signaling pathway: 1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate	1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate	UP	-8	1	1	compound
N-hsa04072-41	Phospholipase D signaling pathway: GNA13	GNA13	UP	8.36208386716408	7.22059139444519e-15	2.47047663367969e-14	gene
N-hsa04072-42	Phospholipase D signaling pathway: PIK3CG	PIK3CG	UP	1.61058756569789	0.10871207295216	0.128739060264894	gene
N-hsa04072-43	Phospholipase D signaling pathway: CYTH4	CYTH4	UP	1.85582460704701	0.0648239763425501	0.0797773801124014	gene
N-hsa04072-44	Phospholipase D signaling pathway: ARF1	ARF1	UP	19.6695428150349	2.88455975096062e-50	2.11603061731183e-48	gene
N-hsa04072-45	Phospholipase D signaling pathway: GNAS	GNAS	UP	7.01399855071684	2.85481165617914e-11	7.99606792062538e-11	gene
N-hsa04072-46	Phospholipase D signaling pathway: ADCY1	ADCY1	DOWN	-0.868328587479155	0.386166390318504	0.413836051676978	gene
N-hsa04072-47	Phospholipase D signaling pathway: RRAS2*	RRAS2*	DOWN	-6.78927892738703	1.04646781869249e-10	2.81095671263432e-10	gene
N-hsa04072-48	Phospholipase D signaling pathway: PTK2B	PTK2B	DOWN	-0.288219978916884	0.773451340189964	0.790382613308551	gene
N-hsa04072-49	Phospholipase D signaling pathway: GNA12	GNA12	UP	1.56526036754215	0.118967757101456	0.139900633446407	gene
N-hsa04072-55	Phospholipase D signaling pathway: Phosphatidylinositol-3,4,5-trisphosphate*	Phosphatidylinositol-3,4,5-trisphosphate*	UP	-8	1	1	compound
N-hsa04072-56	Phospholipase D signaling pathway: SPHK1	SPHK1	UP	2.70713302430301	0.00732280474251492	0.00991499073244934	gene
N-hsa04072-61	Phospholipase D signaling pathway: PDGFA	PDGFA	DOWN	-9.72424510302451	8.36528905438601e-19	3.93187728094024e-18	gene
N-hsa04072-62	Phospholipase D signaling pathway: INS	INS	UP	1.40604453624159	0.161130172183072	0.186597278893458	gene
