path_id	name	class	description	compounds	shortName	numberOfNode	numberOfMetabolites	annotatedMetabolite	metaboliteList
37	hsa04520	Adherens junction - Homo sapiens (human)	Cellular Processes; Cellular community - eukaryotes	Cell-cell adherens junctions (AJs), the most common type of intercellular adhesions, are important for maintaining tissue architecture and cell polarity and can limit cell movement and proliferation. At AJs, E-cadherin serves as an essential cell adhesion molecules (CAMs). The cytoplasmic tail binds beta-catenin, which in turn binds alpha-catenin. Alpha-catenin is associated with F-actin bundles directly and indirectly. The integrity of the cadherin-catenin complex is negatively regulated by phosphorylation of beta-catenin by receptor tyrosine kinases (RTKs) and cytoplasmic tyrosine kinases (Fer, Fyn, Yes, and Src), which leads to dissociation of the cadherin-catenin complex. Integrity of this complex is positively regulated by beta -catenin phosphorylation by casein kinase II, and dephosphorylation by protein tyrosine phosphatases. Changes in the phosphorylation state of beta-catenin affect cell-cell adhesion, cell migration and the level of signaling beta-catenin. Wnt signaling acts as a positive regulator of beta-catenin by inhibiting beta-catenin degradation, which stabilizes beta-catenin, and causes its accumulation. Cadherin may acts as a negative regulator of signaling beta-catenin as it binds beta-catenin at the cell surface and thereby sequesters it from the nucleus. Nectins also function as CAMs at AJs, but are more highly concentrated at AJs than E-cadherin. Nectins transduce signals through Cdc42 and Rac, which reorganize the actin cytoskeleton, regulate the formation of AJs, and strengthen cell-cell adhesion.	NA	Adherens junction	72	0	0	
38	hsa04530	Tight junction - Homo sapiens (human)	Cellular Processes; Cellular community - eukaryotes	Tight junctions (TJs) are essential for establishing a selectively permeable barrier to diffusion through the paracellular space between neighboring cells. TJs are composed of at least three types of transmembrane protein -occludin, claudin and junctional adhesion molecules (JAMs)- and a cytoplasmic 'plaque' consisting of many different proteins that form large complexes. These are proposed to be involved in junction assembly, barrier regulation, cell polarity, gene transcription, and other pathways.	Calcium cation	Tight junction	58	0	0	
39	hsa04540	Gap junction - Homo sapiens (human)	Cellular Processes; Cellular community - eukaryotes	Gap junctions contain intercellular channels that allow direct communication between the cytosolic compartments of adjacent cells. Each gap junction channel is formed by docking of two 'hemichannels', each containing six connexins, contributed by each neighboring cell. These channels permit the direct transfer of small molecules including ions, amino acids, nucleotides, second messengers and other metabolites between adjacent cells. Gap junctional communication is essential for many physiological events, including embryonic development, electrical coupling, metabolic transport, apoptosis, and tissue homeostasis. Communication through Gap Junction is sensitive to a variety of stimuli, including changes in the level of intracellular Ca2+, pH, transjunctional applied voltage and phosphorylation/dephosphorylation processes. This figure represents the possible activation routes of different protein kinases involved in Cx43 and Cx36 phosphorylation.	L-Glutamate, Calcium cation, Diacylglycerol, Nitric oxide, L-Noradrenaline, 3',5'-Cyclic AMP, 1-Acyl-sn-glycerol 3-phosphate, Serotonin, 3',5'-Cyclic GMP, D-myo-Inositol 1,4,5-trisphosphate, Dopamine	Gap junction	42	6	6	C00780,C00681,C00533,C00547,C00025,C03758
40	hsa04550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	Cellular Processes; Cellular community - eukaryotes	Pluripotent stem cells (PSCs) are basic cells with an indefinite self-renewal capacity and the potential to generate all the cell types of the three germinal layers. The types of PSCs known to date include embryonic stem (ES) and induced pluripotent stem (iPS) cells. ES cells are derived from the inner cell mass (ICM) of blastocyst-stage embryos. iPS cells are generated by reprogramming somatic cells back to pluripotent state with defined reprogramming factors, Oct4, Sox2, Klf4 and c-Myc (also known as Yamanaka factors). PSCs including ES cells and iPS cells are categorized into two groups by their morphology, gene expression profile and external signal dependence. Conventional mouse-type ES/iPS cells are called 'naive state' cells. They are mainly maintained under the control of LIF and BMP signaling. On the other hand, human-type ES/iPS cells, which are in need of Activin and FGF signaling, are termed 'primed state'. However, these signaling pathways converge towards the activation of a core transcriptional network that is similar in both groups and involves OCt4, Nanog and Sox2. The three transcription factors and their downstream target genes coordinately promote self-renewal and pluripotency.	NA	Signaling pathways regulating pluripotency of stem cells	75	0	0	
41	hsa04610	Complement and coagulation cascades - Homo sapiens (human)	Organismal Systems; Immune system	The complement system is a proteolytic cascade in blood plasma and a mediator of innate immunity, a nonspecific defense mechanism against pathogens. There are three pathways of complement activation: the classical pathway, the lectin pathway, and the alternative pathway. All of these pathways generate a crucial enzymatic activity that, in turn, generates the effector molecules of complement. The main consequences of complement activation are the opsonization of pathogens, the recruitment of inflammatory and immunocompetent cells, and the direct killing of pathogens. Blood coagulation is another series of proenzyme-to-serine protease conversions, culminating the formation of thrombin, the enzyme responsible for the conversion of soluble fibrinogen to the insoluble fibrin clot. Protease-activated receptors, such as those activated by thrombin, are members of G protein-coupled receptors and function as a mediator of innate immunity. The kallikrein-kinin system is an endogenous metabolic cascade, triggering of which results in the release of vasoactive kinins (bradykinin-related peptides). Kinin peptides are implicated in many physiological and pathological processes including the regulation of blood pressure and sodium homeostasis, inflammatory processes, and the cardioprotective effects of preconditioning.	Fibrin, Bradykinin, Plasmin, Thrombin, Coagulation factor Xa, Plasma kallikrein, C3a anaphylatoxin, Coagulation factor IXa, Coagulation factor XIa, Coagulation factor VIIa, Coagulation factor XIIa, Coagulation factor Va, Coagulation factor VIIIa, C5a anaphylatoxin, Complement component 2a, Complement component 2b, Complement component 3b, Complement component 3f, Complement iC3b, Complement component 3dg, Complement component 3c, Complement component 3d, Complement C3(H2O), Complement factor Bb, Complement component 4a, Complement component 4b, Complement component 4c, Complement component 4d, Complement component 5b, Coagulation factor XIIIa, APC	Complement and coagulation cascades	51	2	2	C00306,C00290
42	hsa04611	Platelet activation - Homo sapiens (human)	Organismal Systems; Immune system	Platelets play a key and beneficial role for primary hemostasis on the disruption of the integrity of vessel wall. Platelet adhesion and activation at sites of vascular wall injury is initiated by adhesion to adhesive macromolecules, such as collagen and von Willebrand factor (vWF), or by soluble platelet agonists, such as ADP, thrombin, and thromboxane A2. Different receptors are stimulated by various agonists, almost converging in increasing intracellular Ca2+ concentration that stimulate platelet shape change and granule secretion and ultimately induce the "inside-out" signaling process leading to activation of the ligand-binding function of integrin alpha IIb beta 3. Binding of alpha IIb beta 3 to its ligands, mainly fibrinogen, mediates platelet adhesion and aggregation and triggers "outside-in" signaling, resulting in platelet spreading, additional granule secretion, stabilization of platelet adhesion and aggregation, and clot retraction.	ATP, ADP, Calcium cation, Diacylglycerol, Arachidonate, Prostaglandin H2, Nitric oxide, 3',5'-Cyclic AMP, 3',5'-Cyclic GMP, D-myo-Inositol 1,4,5-trisphosphate, Prostaglandin I2, Thromboxane A2, Prostaglandin G2, Phosphatidylinositol-3,4,5-trisphosphate	Platelet activation	75	16	16	C00575,C01245,C00165,C00076,C00752,C00008,C02198,C00533,C00942,C05981,C01312,C00002,C00219,C00427,C05956,C02198
43	hsa04612	Antigen processing and presentation - Homo sapiens (human)	Organismal Systems; Immune system		NA	Antigen processing and presentation	25	0	0	
44	hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	Organismal Systems; Immune system	Specific families of pattern recognition receptors are responsible for detecting microbial pathogens and generating innate immune responses. Toll-like receptors (TLRs) are membrane-bound receptors identified as homologs of Toll in Drosophila. Mammalian TLRs are expressed on innate immune cells, such as macrophages and dendritic cells, and respond to the membrane components of Gram-positive or Gram-negative bacteria. Pathogen recognition by TLRs provokes rapid activation of innate immunity by inducing production of proinflammatory cytokines and upregulation of costimulatory molecules. TLR signaling pathways are separated into two groups: a MyD88-dependent pathway that leads to the production of proinflammatory cytokines with quick activation of NF-{kappa}B and MAPK, and a MyD88-independent pathway associated with the induction of IFN-beta and IFN-inducible genes, and maturation of dendritic cells with slow activation of NF-{kappa}B and MAPK.	NA	Toll-like receptor signaling pathway	82	0	0	
45	hsa04621	NOD-like receptor signaling pathway - Homo sapiens (human)	Organismal Systems; Immune system	Specific families of pattern recognition receptors are responsible for detecting various pathogens and generating innate immune responses. The intracellular NOD-like receptor (NLR) family contains more than 20 members in mammals and plays a pivotal role in the recognition of intracellular ligands. NOD1 and NOD2, two prototypic NLRs, sense the cytosolic presence of the bacterial peptidoglycan fragments that escaped from endosomal compartments, driving the activation of NF-{kappa}B and MAPK, cytokine production and apoptosis. On the other hand, a different set of NLRs induces caspase-1 activation through the assembly of multiprotein complexes called inflammasomes. The activated of caspase-1 regulates maturation of the pro-inflammatory cytokines IL-1B, IL-18 and drives pyroptosis.	ATP, Calcium cation, L-Homocysteine, Potassium cation, Nitric oxide, D-myo-Inositol 1,4,5-trisphosphate	NOD-like receptor signaling pathway	44	0	0	
46	hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	Organismal Systems; Immune system	Specific families of pattern recognition receptors are responsible for detecting viral pathogens and generating innate immune responses. Non-self RNA appearing in a cell as a result of intracellular viral replication is recognized by a family of cytosolic RNA helicases termed RIG-I-like receptors (RLRs). The RLR proteins include RIG-I, MDA5, and LGP2 and are expressed in both immune and nonimmune cells. Upon recognition of viral nucleic acids, RLRs recruit specific intracellular adaptor proteins to initiate signaling pathways that lead to the synthesis of type I interferon and other inflammatory cytokines, which are important for eliminating viruses.	RNA	RIG-I-like receptor signaling pathway	38	0	0	
47	hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	Organismal Systems; Immune system	Specific families of pattern recognition receptors are responsible for detecting foreign DNA from invading microbes or host cells and generating innate immune responses. DAI is the first identified sensor of cytosolic DNA which activates the IRF and NF-{kappa}B transcription factors, leading to production of type I interferon and other cytokines. The second type of cytoplasmic DNA sensor is AIM2. Upon sensing DNA, AIM2 triggers the assembly of the inflammasome, culminating in interleukin maturation. In addition to these receptors, there is a mechanism to sense foreign DNA, with the host RNA polymerase III converting the DNA into RNA for recognition by the RNA sensor RIG-I. These pathways provide various means to alert the cell.	DNA, Cyclic GMP-AMP	Cytosolic DNA-sensing pathway	18	1	1	C20640
48	hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)	Environmental Information Processing; Signal transduction	The Janus kinase/signal transducers and activators of transcription (JAK/STAT) pathway is one of a handful of pleiotropic cascades used to transduce a multitude of signals for development and homeostasis in animals, from humans to flies. In mammals, the JAK/STAT pathway is the principal signaling mechanism for a wide array of cytokines and growth factors. Following the binding of cytokines to their cognate receptor, STATs are activated by members of the JAK family of tyrosine kinases. Once activated, they dimerize and translocate to the nucleus and modulate the expression of target genes. In addition to the activation of STATs, JAKs mediate the recruitment of other molecules such as the MAP kinases, PI3 kinase etc. These molecules process downstream signals via the Ras-Raf-MAP kinase and PI3 kinase pathways which results in the activation of additional transcription factors.	NA	Jak-STAT signaling pathway	37	0	0	
49	hsa04650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	Organismal Systems; Immune system	Natural killer (NK) cells are lymphocytes of the innate immune system that are involved in early defenses against both allogeneic (nonself) cells and autologous cells undergoing various forms of stress, such as infection with viruses, bacteria, or parasites or malignant transformation. Although NK cells do not express classical antigen receptors of the immunoglobulin gene family, such as the antibodies produced by B cells or the T cell receptor expressed by T cells, they are equipped with various receptors whose engagement allows them to discriminate between target and nontarget cells. Activating receptors bind ligands on the target cell surface and trigger NK cell activation and target cell lysis. However Inhibitory receptors recognize MHC class I molecules (HLA) and inhibit killing by NK cells by overruling the actions of the activating receptors. This inhibitory signal is lost when the target cells do not express MHC class I and perhaps also in cells infected with virus, which might inhibit MHC class I exprssion or alter its conformation. The mechanism of NK cell killing is the same as that used by the cytotoxic T cells generated in an adaptive immune response; cytotoxic granules are released onto the surface of the bound target cell, and the effector proteins they contain penetrate the cell membrane and induce programmed cell death.	Calcium cation, Diacylglycerol, D-myo-Inositol 1,4,5-trisphosphate, Phosphatidylinositol-3,4,5-trisphosphate	Natural killer cell mediated cytotoxicity	83	0	0	
50	hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	Organismal Systems; Immune system	Activation of T lymphocytes is a key event for an efficient response of the immune system. It requires the involvement of the T-cell receptor (TCR) as well as costimulatory molecules such as CD28. Engagement of these receptors through the interaction with a foreign antigen associated with major histocompatibility complex molecules and CD28 counter-receptors B7.1/B7.2, respectively, results in a series of signaling cascades. These cascades comprise an array of protein-tyrosine kinases, phosphatases, GTP-binding proteins and adaptor proteins that regulate generic and specialised functions, leading to T-cell proliferation, cytokine production and differentiation into effector cells.	Calcium cation, Diacylglycerol, D-myo-Inositol 1,4,5-trisphosphate, Phosphatidylinositol-3,4,5-trisphosphate	T cell receptor signaling pathway	54	2	2	C00076,C01245
51	hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	Organismal Systems; Immune system	B cells are an important component of adaptive immunity. They produce and secrete millions of different antibody molecules, each of which recognizes a different (foreign) antigen. The B cell receptor (BCR) is an integral membrane protein complex that is composed of two immunoglobulin (Ig) heavy chains, two Ig light chains and two heterodimers of Ig-alpha and Ig-beta. After BCR ligation by antigen, three main protein tyrosine kinases (PTKs) -the SRC-family kinase LYN, SYK and the TEC-family kinase BTK- are activated. Phosphatidylinositol 3-kinase (PI3K) and phospholipase C-gamma 2 (PLC-gamma 2) are important downstream effectors of BCR signalling. This signalling ultimately results in the expression of immediate early genes that further activate the expression of other genes involved in B cell proliferation, differentiation and Ig production as well as other processes.	Calcium cation, Diacylglycerol, D-myo-Inositol 1,4,5-trisphosphate, Phosphatidylinositol-3,4,5-trisphosphate	B cell receptor signaling pathway	43	2	2	C00076,C01245
52	hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	Organismal Systems; Immune system	Fc epsilon RI-mediated signaling pathways in mast cells are initiated by the interaction of antigen (Ag) with IgE bound to the extracellular domain of the alpha chain of Fc epsilon RI. The activation pathways are regulated both positively and negatively by the interactions of numerous signaling molecules. Mast cells that are thus activated release preformed granules which contain biogenic amines (especially histamines) and proteoglycans (especially heparin). The activation of phospholipase A2 causes the release of membrane lipids followed by development of lipid mediators such as leukotrienes (LTC4, LTD4 and LTE4) and prostaglandins (especially PDG2). There is also secretion of cytokines, the most important of which are TNF-alpha, IL-4 and IL-5. These mediators and cytokines contribute to inflammatory responses.	Calcium cation, Diacylglycerol, Arachidonate, Heparin, Histamine, Prostaglandin D2, D-myo-Inositol 1,4,5-trisphosphate, Leukotriene C4, Leukotriene D4, Leukotriene E4, Phosphatidylinositol-3,4,5-trisphosphate	Fc epsilon RI signaling pathway	33	0	0	
53	hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	Organismal Systems; Immune system	Phagocytosis plays an essential role in host-defense mechanisms through the uptake and destruction of infectious pathogens. Specialized cell types including macrophages, neutrophils, and monocytes take part in this process in higher organisms. After opsonization with antibodies (IgG), foreign extracellular materials are recognized by Fc gamma receptors. Cross-linking of Fc gamma receptors initiates a variety of signals mediated by tyrosine phosphorylation of multiple proteins, which lead through the actin cytoskeleton rearrangements and membrane remodeling to the formation of phagosomes. Nascent phagosomes undergo a process of maturation that involves fusion with lysosomes. The acquisition of lysosomal proteases and release of reactive oxygen species are crucial for digestion of engulfed materials in phagosomes.	Calcium cation, Diacylglycerol, Arachidonate, Phosphatidate, D-myo-Inositol 1,4,5-trisphosphate, 1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate, Phosphatidylinositol-3,4,5-trisphosphate, Sphingosine 1-phosphate	Fc gamma R-mediated phagocytosis	57	7	7	C00076,C00416,C05981+hsa:5335+hsa:5336,C06124,C01245,C00165,C04637+hsa:2934+hsa:85477
54	hsa04668	TNF signaling pathway - Homo sapiens (human)	Environmental Information Processing; Signal transduction	Tumor necrosis factor (TNF), as a critical cytokine, can induce a wide range of intracellular signal pathways including apoptosis and cell survival as well as inflammation and immunity. Activated TNF is assembled to a homotrimer and binds to its receptors (TNFR1, TNFR2) resulting in the trimerization of TNFR1 or TNFR2. TNFR1 is expressed by nearly all cells and is the major receptor for TNF (also called TNF-alpha). In contrast, TNFR2 is expressed in limited cells such as CD4 and CD8 T lymphocytes, endothelial cells, microglia, oligodendrocytes, neuron subtypes, cardiac myocytes, thymocytes and human mesenchymal stem cells. It is the receptor for both TNF and LTA (also called TNF-beta). Upon binding of the ligand, TNFR mediates the association of some adaptor proteins such as TRADD or TRAF2, which in turn initiate recruitment of signal transducers. TNFR1 signaling induces activation of many genes, primarily controlled by two distinct pathways, NF-kappa B pathway and the MAPK cascade, or apoptosis and necroptosis. TNFR2 signaling activates NF-kappa B pathway including PI3K-dependent NF-kappa B pathway and JNK pathway leading to survival.	NA	TNF signaling pathway	66	0	0	
55	hsa04670	Leukocyte transendothelial migration - Homo sapiens (human)	Organismal Systems; Immune system	Leukocyte migaration from the blood into tissues is vital for immune surveillance and inflammation. During this diapedesis of leukocytes, the leukocytes bind to endothelial cell adhesion molecules (CAM) and then migrate across the vascular endothelium. A leukocyte adherent to CAMs on the endothelial cells moves forward by leading-edge protrusion and retraction of its tail. In this process, alphaL /beta2 integrin activates through Vav1, RhoA, which subsequently activates the kinase p160ROCK. ROCK activation leads to MLC phosphorylation, resulting in retraction of the actin cytoskeleton. Moreover, Leukocytes activate endothelial cell signals that stimulate endothelial cell retraction during localized dissociation of the endothelial cell junctions. ICAM-1-mediated signals activate an endothelial cell calcium flux and PKC, which are required for ICAM-1 dependent leukocyte migration. VCAM-1 is involved in the opening of the "endothelial passage" through which leukocytes can extravasate. In this regard, VCAM-1 ligation induces NADPH oxidase activation and the production of reactive oxygen species (ROS) in a Rac-mediated manner, with subsequent activation of matrix metallopoteinases and loss of VE-cadherin-mediated adhesion.	Hydrogen peroxide, Calcium cation, 3',5'-Cyclic AMP, 1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate	Leukocyte transendothelial migration	52	0	0	
56	hsa04710	Circadian rhythm - Homo sapiens (human)	Organismal Systems; Environmental adaptation	Circadian rhythm is an internal biological clock, which enables to sustain an approximately 24-hour rhythm in the absence of environmental cues. In mammals, the circadian clock mechanism consists of cell-autonomous transcription-translation feedback loops that drive rhythmic, 24-hour expression patterns of core clock components. The first negative feedback loop is a rhythmic transcription of period genes (PER1, PER2, and PER3) and chryptochrome genes (CRY1 and CRY2). PER and CRY proteins form a heterodimer, which acts on the CLOCK/BMAL1 heterodimer to repress its own transcription. PER and CRY proteins are phosphorylated by casein kinase epsilon (CKIepsilon), which leads to degradation and restarting of the cycle. The second loop is a positive feedback loop driven by the CLOCK/BMAL1 heterodimer, which initiates transcription of target genes containing E-box cis-regulatory enhancer sequences.	Calcium cation, 3',5'-Cyclic AMP	Circadian rhythm	18	2	2	C00076,C00575
57	hsa04713	Circadian entrainment - Homo sapiens (human)	Organismal Systems; Environmental adaptation	Circadian entrainment is a fundamental property by which the period of the internal biological clock is entrained by recurring exogenous signals, such that the organism's endocrine and behavioral rhythms are synchronized to environmental cues. In mammals, a master clock is located in the suprachiasmatic nuclei (SCN) of the hypothalamus and may synchronize circadian oscillators in peripheral tissues. Light signal is the dominant synchronizer for master SCN clock. Downstream from the retina, glutamate and PACAP are released and trigger the activation of signal transduction cascades, including CamKII and nNOS activity, cAMP- and cGMP-dependent protein kinases, and mitogen-activated protein kinase (MAPK). Of non-photic entrainment, important phase shifting capabilities have been found for melatonin, which inhibits light-induced phase shifts through inhibition of adenylate cyclase (AC). Multiple entrainment pathways converge into CREB regulation. In turn, phosphorylated CREB activates clock gene expression.	L-Glutamate, Calcium cation, Diacylglycerol, Potassium cation, Nitric oxide, 3',5'-Cyclic AMP, 3',5'-Cyclic GMP, Sodium cation, Melatonin	Circadian entrainment	50	3	3	C01598,C16088+C16089,C00025
58	hsa04720	Long-term potentiation - Homo sapiens (human)	Organismal Systems; Nervous system	Hippocampal long-term potentiation (LTP), a long-lasting increase in synaptic efficacy, is the molecular basis for learning and memory. Tetanic stimulation of afferents in the CA1 region of the hippocampus induces glutamate release and activation of glutamate receptors in dendritic spines. A large increase in [Ca2+]i resulting from influx through NMDA receptors leads to constitutive activation of CaM kinase II (CaM KII) . Constitutively active CaM kinase II phosphorylates AMPA receptors, resulting in potentiation of the ionic conductance of AMPA receptors. Early-phase LTP (E-LTP) expression is due, in part, to this phosphorylation of the AMPA receptor. It is hypothesized that postsynaptic Ca2+ increases generated through NMDA receptors activate several signal transduction pathways including the Erk/MAP kinase and cAMP regulatory pathways. The convergence of these pathways at the level of the CREB/CRE transcriptional pathway may increase expression of a family of genes required for late-phase LTP (L-LTP).	L-Glutamate, Calcium cation, Diacylglycerol, Magnesium cation, 3',5'-Cyclic AMP, D-myo-Inositol 1,4,5-trisphosphate, Sodium cation	Long-term potentiation	27	1	1	C00025
59	hsa04722	Neurotrophin signaling pathway - Homo sapiens (human)	Organismal Systems; Nervous system	Neurotrophins are a family of trophic factors involved in differentiation and survival of neural cells. The neurotrophin family consists of nerve growth factor (NGF), brain derived neurotrophic factor (BDNF), neurotrophin 3 (NT-3), and neurotrophin 4 (NT-4). Neurotrophins exert their functions through engagement of Trk tyrosine kinase receptors or p75 neurotrophin receptor (p75NTR). Neurotrophin/Trk signaling is regulated by connecting a variety of intracellular signaling cascades, which include MAPK pathway, PI-3 kinase pathway, and PLC pathway, transmitting positive signals like enhanced survival and growth. On the other hand, p75NTR transmits both positive and nagative signals. These signals play an important role for neural development and additional higher-order activities such as learning and memory.	Calcium cation, Diacylglycerol, N-Acylsphingosine, D-myo-Inositol 1,4,5-trisphosphate, Phosphatidylinositol-3,4,5-trisphosphate	Neurotrophin signaling pathway	84	0	0	
60	hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)	Organismal Systems; Nervous system	Endogenous cannabinoids (endocannabinoids) serve as retrograde messengers at synapses in various regions of the brain. The family of endocannabinoids includes at least five derivatives of arachidonic acid; the two best characterized are arachydonoyl ethanolamide (anandamide, AEA) and 2-arachydonoil glycerol (2AG). They are released from postsynaptic neurons upon postsynaptic depolarization and/or receptor activation. The released endocannabinoids then activate the CB1 receptors (CB1R) at presynaptic terminals and suppress the release of inhibitory transmitter GABA (depolarization-induced suppression of inhibition, DSI) or excitatory transmitter glutamate (depolarization-induced suppression of excitation, DSE) by inhibiting Ca2+ channels. Besides the well-known expression of the CB1R in the plasma membrane, this receptor is also present in mitochondrial membranes, where it reduces the mitochondrial respiration and contributes to DSI. Whereas DSI and DSE result in short-term synaptic plasticity, endocannabinoids also mediate long-term synaptic changes (eCB-LTD). Persistent activation of CB1 receptors over a period of minutes triggers eCB-LTD by a RIM1alpha-dependent mechanism.	L-Glutamate, Calcium cation, Glycerol, Phosphatidylcholine, Diacylglycerol, Ethanolamine, Arachidonate, Potassium cation, 4-Aminobutanoate, Phosphatidylethanolamine, Prostaglandin H2, 3',5'-Cyclic AMP, alpha,alpha'-Trehalose 6-phosphate, D-myo-Inositol 1,4,5-trisphosphate, Sodium cation, Anandamide, 2-Arachidonoylglycerol, N-Arachidonoyl-phosphatidylethanolamine, Phospho-anandamide	Retrograde endocannabinoid signaling	39	9	9	C01245,C00165,C00076,C13856,C13856,C00025,C11695,C11695,C00575
61	hsa04724	Glutamatergic synapse - Homo sapiens (human)	Organismal Systems; Nervous system	Glutamate is the major excitatory neurotransmitter in the mammalian central nervous system(CNS). Glutamate is packaged into synaptic vesicles in the presynaptic terminal. Once released into the synaptic cleft, glutamate acts on postsynaptic ionotropic glutamate receptors (iGluRs) to mediate fast excitatory synaptic transmission. Glutamate can also act on metabotropic glutamate receptors (mGluRs) and exert a variety of modulatory effects through their coupling to G proteins and the subsequent recruitment of second messenger systems. Presynaptically localized Group II and Group III mGluRs are thought to represent the classical inhibitory autoreceptor mechanism that suppresses excess glutamate release. After its action on these receptors, glutamate can be removed from the synaptic cleft by EAATs located either on the presynaptic terminal, neighboring glial cells, or the postsynaptic neuron. In glia, glutamate is converted to glutamine, which is then transported back to the presynaptic terminal and converted back to glutamate.	L-Glutamate, L-Glutamine, Calcium cation, Diacylglycerol, Potassium cation, 3',5'-Cyclic AMP, D-myo-Inositol 1,4,5-trisphosphate, Sodium cation	Glutamatergic synapse	49	6	6	C00064,C01245,C00165,C00076,C00575,C00025
62	hsa04725	Cholinergic synapse - Homo sapiens (human)	Organismal Systems; Nervous system	Acetylcholine (ACh) is a neurotransmitter widely distributed in the central (and also peripheral, autonomic and enteric) nervous system (CNS). In the CNS, ACh facilitates many functions, such as learning, memory, attention and motor control. When released in the synaptic cleft, ACh binds to two distinct types of receptors: Ionotropic nicotinic acetylcholine receptors (nAChR) and metabotropic muscarinic acetylcholine receptors (mAChRs). The activation of nAChR by ACh leads to the rapid influx of Na+ and Ca2+ and subsequent cellular depolarization. Activation of mAChRs is relatively slow (milliseconds to seconds) and, depending on the subtypes present (M1-M5), they directly alter cellular homeostasis of phospholipase C, inositol trisphosphate, cAMP, and free calcium. In the cleft, ACh may also be hydrolyzed by acetylcholinesterase (AChE) into choline and acetate. The choline derived from ACh hydrolysis is recovered by a presynaptic high-affinity choline transporter (CHT).	CoA, Acetyl-CoA, Acetate, Calcium cation, Choline, Diacylglycerol, Potassium cation, 3',5'-Cyclic AMP, D-myo-Inositol 1,4,5-trisphosphate, Sodium cation, Acetylcholine, 1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate	Cholinergic synapse	46	6	6	C00575,C01245,C00165,C00076,C01330+C00076,C01996
63	hsa04726	Serotonergic synapse - Homo sapiens (human)	Organismal Systems; Nervous system	Serotonin (5-Hydroxytryptamine, 5-HT) is a monoamine neurotransmitter that plays important roles in physiological functions such as learning and memory, emotion, sleep, pain, motor function and endocrine secretion, as well as in pathological states including abnormal mood and cognition. Once released from presynaptic axonal terminals, 5-HT binds to receptors, which have been divided into 7 subfamilies on the basis of conserved structures and signaling mechanisms. These families include the ionotropic 5-HT3 receptors and G-protein-coupled 5-HT receptors, the 5-HT1 (Gi /Go -coupled), 5-HT2(Gq-coupled), 5-HT4/6/7 (Gs-coupled) and 5-HT5 receptors. Presynaptically localized 5-HT1B receptors are thought to be the autoreceptors that suppress excess 5-HT release. 5-HT's actions are terminated by transporter- mediated reuptake into neurons, leading to catabolism by monoamine oxidase.	Calcium cation, L-Tryptophan, Diacylglycerol, Arachidonate, Potassium cation, Prostaglandin H2, 3',5'-Cyclic AMP, Prostaglandin E2, Prostaglandin F2alpha, 5-Hydroxy-L-tryptophan, Prostaglandin D2, Serotonin, Leukotriene A4, D-myo-Inositol 1,4,5-trisphosphate, Sodium cation, Leukotriene B4, Leukotriene C4, Thromboxane A2, 8(R)-HPETE, 5(S)-HPETE, 5-Hydroxyindoleacetate, Prostaglandin A2, Prostaglandin B2, Prostaglandin C2, Prostaglandin G2, Prostaglandin J2, Thromboxane B2, 11-Dehydro-thromboxane B2, 12(S)-HPETE, 15(S)-HPETE, 5,6-EET, 8,9-EET, 11,12-EET, 14,15-EET, 5,6-DHET, 8,9-DHET, 11,12-DHET, 14,15-DHET, 12(R)-HPETE, 11(R)-HPETE, 9(S)-HPETE, 8(S)-HPETE	Serotonergic synapse	55	11	11	C00575,C01245,C00165,C00076,C00780,C01245,C00076,C00780,C00165,C01245,C00076
64	hsa04727	GABAergic synapse - Homo sapiens (human)	Organismal Systems; Nervous system	Gamma aminobutyric acid (GABA) is the most abundant inhibitory neurotransmitter in the mammalian central nervous system (CNS). When released in the synaptic cleft, GABA binds to three major classes of receptors: GABAA, GABAB, and GABAC receptors. GABAA and GABAC receptors are ionotropic and mediate fast GABA responses by triggering chloride channel openings, while GABAB receptors are metabotropic and mediate slower GABA responses by activating G-proteins and influencing second messenger systems. GABAA receptors, the major sites for fast inhibitory neurotransmission in the CNS, are regulated by phosphorylation mechanisms, affecting both their functional properties and their cell surface mobility and trafficking. GABA release by the presynaptic terminal is negatively regulated by GABAB autoreceptors, and is cleared from the extracellular space by GABA transporters (GATs) located either on the presynaptic terminal or neighboring glial cells.	L-Glutamate, 2-Oxoglutarate, Succinate, L-Glutamine, Calcium cation, Potassium cation, 4-Aminobutanoate, 3',5'-Cyclic AMP, Cl-	GABAergic synapse	21	2	2	C00334,C00575
